idx,title,etc,description,title_en,description_en,rating,review_sadness,review_joy,review_fear,review_disgust,review_anger,url
401,브롱스 이야기(A Bronx Tale),Crime Drama Romance,"뉴욕 브롱스 지역. 9살의 칼로제로라는 소년은 써니가 길에서 사람을 쏴 죽이는 것을 본 후 경찰에게 살인자를 밝히지 않았고, 그일로 인해 모든것이 바뀌게 된다. 그때부터 칼로제로는 써니의 휘하에서 주사위게임으로 돈을 벌수 있게 된다. 칼로제로는 아버지 로렌조가 일주일에 벌어들이는 돈보다 더 많은 돈을 집으로 가지고 들어온다.로렌조는 암흑가의 돈을 부정하며 성실하게 일하려고 노력한다. 하지만 아들 칼로제로는 아버지를 소심하다고 생각하고 써니를 인생의 승리자라고 여기게 된다. 써니에 의해 칼로제로는 학교와 거리에서 이중의 교육을 받는다. 그러나 그의 친구들은 흑인애들이 지날때마다 조롱하고 폭력을 휘두른다. 하지만 칼로제로 자신만은 흑인 소녀를 조하하게 되고, 대담하게 데이트를 한다.백인 친구들은 동네에 들어온 흑인들에게 반감을 가지고, 결국 흑인이 운영하는 가게에 불을 지르지만, 써니의 도움으로 패거리에서 빠져나온 칼로제로는 살아남고 나머지 친구들은 모두 죽게된다.칼로제로는 자신을 구해준 써니에게 고마움을 표시하기 위해 써니를 찾아가지만 써니는 8년전에 자신이 죽인자의 아들이 쏜 총에 맞아 죽는다.칼로제로는 써니의 주검앞에서 자신에게 인생을 가르쳐준 써니에게 감사하고, 아버지 로렌조도 써니의 명복을 빌어준다.",A Bronx Tale,A father becomes worried when a local gangster befriends his son in the Bronx in the 1960s.,10,0.0969,0.780965,0.02064,0.080132,0.043143,https://whatdoido.kro.kr/movie/401.jpg
402,이스턴 프라미스(Eastern Promises),Action Crime Drama,"한 권의 일기 속 충격적인 비밀런던의 한 병원에서 근무하는 간호사 ‘안나(나오미 왓츠)’는 14살의 러시아 소녀가 아이를 낳고 죽는 것을 목격하게 된다. 아기의 연고를 찾아주기 위해 소녀가 남긴 일기장에 쓰여진 곳으로 무작정 찾아간 그녀는 그곳에서 러시아 마피아 조직의 운전수인 ‘니콜라이(비고 모텐슨)’를 만나게 된다. 구원도 용서도 없는 세계니콜라이의 조직은 동유럽에 근거를 둔 런던 최대 범죄조직 ‘보리 V 자콘’. 조직의 보스인 ‘세미온(아민 뮬러-스탈)’은 겉으로는 호화로운 레스토랑을 운영하는 중후하고 온화한 경영주이지만 실상은 완벽한 가면을 쓴 냉정하고 잔인한 인물이다. 한편 그의 아들 ‘키릴(뱅상 카셀)’은 조직의 이인자로 아버지보다는 니콜라이와 더 끈끈한 정을 가지고 있었다. 모든 죄는 상처를 남긴다…운명적으로 서로에게 끌린 니콜라이와 안나는 함께 아이의 가족을 찾게 된다. 그 과정에서 소녀의 죽음이 조직과 연관이 있음을 알게 된다. 조직의 충성과 안나에 대한 사랑 사이에서 흔들리는 니콜라이. 그리고 위험한 걸 알면서도 자꾸만 니콜라이에게 빠져드는 안나. 그들이 혼란스러워하는 동안 조직은 점점 그들을 조여오는데……비밀을 파헤칠수록 그들의 신변은 위험해지고, 마침내 그들은 죽은 소녀와 관련된 충격적인 진실과 만나게 된다!",Eastern Promises,A teenager who dies during childbirth leaves clues in her journal that could tie her child to a rape involving a violent Russian mob family.,10,0.572289,0.696398,0.138893,0.104237,0.099746,https://whatdoido.kro.kr/movie/402.jpg
403,7번방의 선물(Miracle in Cell No. 7),Drama,"흥행킹 류승룡! 세상에서 가장 사랑스러운 '딸바보'로 돌아오다!최악의 흉악범들이 모인 교도소 7번방에 이상한 놈이 들어왔다!그는 바로 6살 지능의 딸바보 '용구'!평생 죄만 짓고 살아온 7번방 패밀리들에게 떨어진 미션은 바로 '용구' 딸 '예승'이를 외부인 절대 출입금지인 교도소에 반.입.하.는.것!2013년 새해, 웃음과 감동 가득한 사상초유의 합동작전이 시작된다!",Miracle in Cell No. 7,A story of love between a mentally-ill father who was wrongly accused of murder and his lovely six year old daughter. Prison will be their home. Based on the 2013 Korean movie Miracle in Cell No. 7 (2013).,10,0.045612,0.801144,0.016376,0.022586,0.028379,https://whatdoido.kro.kr/movie/403.jpg
404,미지와의 조우 (Close Encounters of the Third Kind),Drama Sci-Fi,"《미지와의 조우》는 1977년에 개봉한 미국의 SF 영화로, 스티븐 스필버그 감독의 초기작이다. 리처드 드라이퍼스, 프랑수아 트뤼포, 테리 가, 멀린다 딜런, 밥 밸러밴 등이 출연했다.",Close Encounters of the Third Kind,"Roy Neary, an electric lineman, watches how his quiet and ordinary daily life turns upside down after a close encounter with a UFO.",10,0.003867,0.886981,0.003856,0.10465,0.017731,https://whatdoido.kro.kr/movie/404.jpg
405,뜨거운 오후(Dog Day Afternoon),Biography Crime Drama,"무더운 여름날, 소니와 살은 은행을 털고자 들어간다. 단순히 원하는 돈만 얻어서 나가려던 그들은 뜻하지 않게 경찰과 대치하게 되고, 이 모습을 전국에 생중계 되기 시작하는데...",Dog Day Afternoon,"Three amateur bank robbers plan to hold up a bank. A nice simple robbery: Walk in, take the money, and run. Unfortunately, the supposedly uncomplicated heist suddenly becomes a bizarre nightmare as everything that could go wrong does.",8,0.084067,0.833524,0.051786,0.00834,0.021438,https://whatdoido.kro.kr/movie/405.jpg
406,엘리펀트 맨(The Elephant Man),Biography Drama,"차마 보기 힘들 만큼의 선천적인 기형을 가지고 태어나 사람들에게 '엘리펀트 맨'이라 불리던 19세기의 실존인물 존 메릭을 소재로 하고 있다.시장에서 사람들에게 비인간적인 학대를 받으며 살아가는 '엘리펀트 맨', 존을 발견한 의사 프레디는 그를 병원으로 데려와 보살펴준다. 존은 흉측한 외모와는 달리 지적이고 선한 마음을 지닌 인물. 그에 대한 기사와 연구논문이 세상에 알려지자 사람들은 그를 보기 위해 찾아오기 시작한다.",The Elephant Man,"A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous façade, there is revealed a person of kindness, intelligence and sophistication.",10,0.735163,0.012096,0.211396,0.148696,0.207506,https://whatdoido.kro.kr/movie/406.jpg
407,매치 포인트(Match Point),Drama Romance Thriller,"성공에 대한 강한 열망을 가진 테니스 강사 ‘크리스’. 테니스 수강생이자 영국 부유층 자제인 ‘톰’과 친해지게 되면서 그의 여동생 ‘클로에’와 깊은 만남을 이어간다. ‘클로에’와 결혼을 약속한 ‘크리스’는 우연히 만난, 매혹적이고 섹시한 ‘톰’의 약혼녀 ‘노라’에게 강한 끌림을 느끼게 되고… 안정적인 삶과 성공에 목말랐던 ‘크리스’는 차마 ‘클로에’를 떠나지 못한 채, ‘노라’와 위험한 사랑을 이어나가는데…",Match Point,"At a turning point in his life, a former tennis pro falls for an actress who happens to be dating his friend and soon-to-be brother-in-law.",8,0.022332,0.908268,0.007723,0.022469,0.052031,https://whatdoido.kro.kr/movie/407.jpg
408,뜨거운 것이 좋아(Some Like It Hot),Comedy Music Romance,"술집 악단에서 베이스와 색스폰은 연주하는 조와 제리는 직장을 잃고 방황하던 중 갱단의 잔인한 살인현장을 목격하게 되고, 이로 인해 그들에게 쫓기는 신세가 된다. 결국 그들은 여장을 하고서 여성 악단에 들어가게 되는데...",Some Like It Hot,"After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.",10,0.025378,0.606638,0.089896,0.060337,0.30639,https://whatdoido.kro.kr/movie/408.jpg
409,로드 오브 워(Lord of War),Action Crime Drama,"그와 거래하는 자, 세계를 지배한다!전쟁을 판매한 신화적 존재무기의 제왕, ‘유리’. 그가 서명하면 전쟁이 시작된다!1992년 사이, 우크라이나에서 자그마치 4조원 규모의 무기가 감쪽같이 사라지는 사건이 발생한다. 90년대 중반에 접어 들어 이 사라진 무기들은 세계 각국의 무기 밀거래상들에 의해 공공연히 유통되기 시작하고, 이 와중에 전쟁의 제왕 (Lord of War)이라 불리며 독보적인 위력을 떨치는 남자, 유리 올로프가 나타난다. 전 세계의 큰 전쟁 중 열에 여덟은 유리의 손을 거쳐 이루어진다고 얘기될 정도로, 그는 전쟁의 제왕이라는 명성에 걸맞게 금액만 맞는다면 세계의 독재자, 전쟁광, 무기 밀거래상 등 상대를 가리지 않고 위험한 거래를 만들어 간다.전쟁의 제왕(Lord of War) 그에게 전쟁은 유희였다!하지만 그의 목숨을 담보로 한 최후의 거래가 시작되고...이제 그에겐... 선택만이 남겨졌다!유리는 모든 거래에서 자신만의 탁월한 협상력을 자랑하며 승승장구하고, 이 때문에 국제 인터폴 잭의 집요한 추적을 받게 되지만, 거래 규모가 커지면 커질수록, 거래가 더욱 위험해지면 위험해 질수록, 그것을 통한 짜릿한 쾌감에 더더욱 빠져들기 시작한다. 그는 자신의 친동생까지 끌어들이며 자신의 무기 밀거래 사업의 범위를 급격히 넓혀가며 전쟁의 제왕 (Lord of War)으로서의 그 위세를 더욱 높이게 되지만 아프리카 내전 독재자와의 거래 도중 동생을 잃게 되고, 결국 그자와의 최후의 협상 테이블 앞에 자신의 운명마저 내던지게 되는데...",Lord of War,An arms dealer confronts the morality of his work as he is being chased by an INTERPOL Agent.,10,0.044992,0.816542,0.010984,0.024539,0.014627,https://whatdoido.kro.kr/movie/409.jpg
410,앙코르(Walk the Line),Biography Drama Music,"전세계의 신화가 된 천재 뮤지션…그러나천부적 재능보다 더 큰 축복은…‘그를 구원해준 운명적 사랑’이었다!!쟈니 캐쉬는 어린 시절 부모님의 끔찍한 사랑을 받던 형이 사고로 죽자, 형의 자리를 대신해 부모님의 사랑을 얻기 위해 노력 하지만 쉽지 않다. 그에게 유일한 낙이자 친구였던 음악은 자연스레 그를 작은 레코드회사로 이끌게 되고, 순식간에 그의 노래는 큰 성공을 거둔다. 단 한 장의 앨범으로 엘비스 프레슬리, 제레 리 루이스 등과 함께 미국을 대표하는 뮤지션이자, 전국 각지의 소녀 팬들을 거느리게 된 쟈니 캐쉬…쟈니 캐쉬는 어린 시절의 풋사랑과 가정을 꾸리며 살고 있지만, 사실 그에게 있어 진정한 첫사랑은 유명한 여성 싱어송 라이터인 ‘준 카터’! 그렇게도 꿈꾸던 팝 음악계에 입성, 가까이서 그리고 동등한 입장에서 그녀를 지켜볼 수 있게 된 쟈니는 준의 음악을 사랑했던 것으로 시작된 마음이 걷잡을 수는 사랑의 감정으로 변해감을 느낀다. 그리고 그녀와 투어 공연을 함께하면 할수록 거부할 수 없는 운명적 사랑에 빠져든다. 하지만 두 사람의 사랑이 빛날 수 있는 유일한 시간과 공간이란 수 만명의 관객이 지켜보는 콘서트 무대 뿐인데…하지만 이미 두 번의 이혼으로 마음에 깊은 상처를 지니고 있는 준은 그의 청혼을 차마 받아들이지 못하고 몇 차례나 거절한다. 급기야는 쟈니의 음악도 삶도 피폐해져 깊은 어둠과 절망에 빠지고 마는데… 이런 그를 구원할 수 있는 존재는 평생 단 하나의 사랑이었던 ‘준’ 밖에 없음을 쟈니는 뼈저리게 절감한다. 이제 더 이상 물러설 수 없는 그는 준에게 급기야 40번째 청혼을 하기에 이른다. 이번에도 역시 그들의 삶이자 사랑의 장소였던 무대 위에서…그리고 그토록 오랫동안 지켜왔던 그의 사랑은 이제 소중하고도 위대한 사랑으로 탄생하게 되는데…",Walk the Line,"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis, and Carl Perkins.",6,0.311505,0.533062,0.062987,0.100586,0.101005,https://whatdoido.kro.kr/movie/410.jpg
411,북북서로 진로를 돌려라 (North by Northwest),Adventure Mystery Thriller,"《북북서로 진로를 돌려라》는 1959년에 제작된 앨프리드 히치콕 감독의 미스테리 첩보 영화로 캐리 그랜트와 에바 마리 세인트, 제임스 메이슨이 주연을 맡았다. 어네스트 레만이 각본을 담당하였다.",North by Northwest,A New York City advertising executive goes on the run after being mistaken for a government agent by a group of foreign spies.,10,0.078824,0.684608,0.034277,0.181769,0.060107,https://whatdoido.kro.kr/movie/411.jpg
412,다크 시티(Dark City),Fantasy Mystery Sci-Fi,"브랜든 리의 유작 [크로우]에서 독특한 시각스타일을 보여줬던 알렉스 프로야스가 4년간의 침묵 끝에 내놓은 신작. 윌리엄 허트, 제니퍼 코넬리, 키퍼 서덜런드 등이 출연하며 미국 개봉시 평단의 찬사를 받았다. 정확히 언제인지 알 수 없는 미래의 어느 도시. 외계 생명체가 인간을 지배하려는 음모를 진행중인 이곳에서 한 사나이가 연쇄살인범으로 쫓기고 있다. 기억상실증에 걸려 과연 자신이 살인을 저질렀는지조차 알 수 없는 그는 자기 소지품에 나타난 행적을 쫓기 시작한다. 아내, 심리학자, 형사 등을 만나면서 그는 조금씩 기억을 되찾고 이 도시의 끔찍한 비밀을 깨닫는다. 결백한 젊은이가 살인용의자로 몰려 쫓긴다는 설정은 히치콕 영화의 전매특허. 영화는 진실을 감추고 있는 포장지를 한겹한겹 벗겨나간다. 흔한 전개방식이지만 완벽히 통제된 공간과 시각스타일로 인해 [다크 시티]는 새로운 의미를 획득한다. 세상에 대한 비관적 세계관에 기초한 어두운 화면은 감히 ""90년대판 [블레이드 러너]""라고 말해도 좋을 정도다. [타임]은 이 영화에 대해 ""리들리 스콧과 폴 버호벤 등 비현실적인 환상을 쫓던 감독들이 이제 이 음습하고도 관능적인 세계를 창조하는 작업을 프로야스에게 넘겨버린 것 같다""고 평했다.",Dark City,"A man struggles with memories of his past, which include a wife he cannot remember and a nightmarish world no one else ever seems to wake up from.",8,0.047208,0.739832,0.070223,0.064035,0.088244,https://whatdoido.kro.kr/movie/412.jpg
